REGION,COUNCIL,WARD,SCHOOL NAME,ENROLMENT,ALL TEACHERS,PTR
ARUSHA,Monduli,Makuyuni,NAITI,663,10,66
ARUSHA,Monduli,Makuyuni,SIRONGA,127,6,21
ARUSHA,Monduli,Esilalei,BARAKA,596,15,40
ARUSHA,Monduli,Esilalei,ESILALEI,255,9,28
ARUSHA,Monduli,Esilalei,EUNOTO,291,9,32
ARUSHA,Monduli,Esilalei,LAIBONI,143,8,18
ARUSHA,Monduli,Esilalei,LOSIRWA,362,10,36
ARUSHA,Monduli,Esilalei,OLTUKAI,248,10,25
ARUSHA,Monduli,Mto wa Mbu,JANGWANI,487,16,30
ARUSHA,Monduli,Migungani,KIGONGONI,812,25,32
ARUSHA,Monduli,Majengo,MAJENGO,695,20,35
ARUSHA,Monduli,Majengo,MIGOMBANI,207,8,26
ARUSHA,Monduli,Majengo,MTOWAMBU,1097,28,39
ARUSHA,Monduli,Selela,MBAASH,382,9,42
ARUSHA,Monduli,Selela,NDINYIKA,202,6,34
ARUSHA,Monduli,Selela,SELELA,697,13,54
ARUSHA,Monduli,Engaruka,ENGARUKA CHINI,427,11,39
ARUSHA,Monduli,Engaruka,ENGARUKA JUU,891,13,69
ARUSHA,Monduli,Monduli Mjini,MAZOEZI,636,29,22
ARUSHA,Monduli,Monduli Mjini,SINONI,281,15,19
ARUSHA,Ngorongoro,Enguserosambu,ENGUSEROSAMBU,281,6,47
ARUSHA,Ngorongoro,Enguserosambu,NAAN,250,7,36
ARUSHA,Ngorongoro,Enguserosambu,NG'ARWA,344,8,43
ARUSHA,Ngorongoro,Enguserosambu,ORKIU,336,7,48
ARUSHA,Ngorongoro,Olorien/Magaiduru,LEMISHIRI,282,7,40
ARUSHA,Ngorongoro,Olorien/Magaiduru,LORIEN,352,7,50
ARUSHA,Ngorongoro,Olorien/Magaiduru,MAMA SARA LOPOLUN,166,8,21
ARUSHA,Ngorongoro,Olorien/Magaiduru,OLDONYOWAS,254,7,36
ARUSHA,Ngorongoro,Olorien/Magaiduru,WASSO,452,9,50
ARUSHA,Ngorongoro,Arash,ARASH,606,11,55
ARUSHA,Ngorongoro,Arash,OLALAA,223,6,37
ARUSHA,Ngorongoro,Maalon,LOOSOITO,298,7,43
ARUSHA,Ngorongoro,Maalon,MAALON,286,8,36
ARUSHA,Ngorongoro,Soitsambu,KIRTALO,411,7,59
ARUSHA,Ngorongoro,Soitsambu,MONDOROS,277,7,40
ARUSHA,Ngorongoro,Soitsambu,SOITSAMBU,368,6,61
ARUSHA,Ngorongoro,Oloipiri,OLOIPIRI,589,9,65
ARUSHA,Ngorongoro,Oloipiri,SUKENYA,418,6,70
ARUSHA,Ngorongoro,Ololosokwan,MAIROWA,356,8,45
ARUSHA,Ngorongoro,Ololosokwan,NJOROI,258,7,37
ARUSHA,Ngorongoro,Ololosokwan,OLOLOSOKWAN,455,12,38
ARUSHA,Ngorongoro,Olbalbal,NGOILE,364,11,33
ARUSHA,Ngorongoro,Olbalbal,OLBALBAL,579,11,53
ARUSHA,Ngorongoro,Ngorongoro,MAKAO MAPYA,36,4,9
ARUSHA,Ngorongoro,Ngorongoro,MISIGIYO,510,11,46
ARUSHA,Ngorongoro,Ngorongoro,MOKILAL,551,13,42
ARUSHA,Ngorongoro,Ngorongoro,OLOIROBI,529,14,38
ARUSHA,Ngorongoro,Alailelai,ALAILELAI,250,11,23
ARUSHA,Ngorongoro,Alailelai,OLCHANIOMELOCK,357,7,51
ARUSHA,Ngorongoro,Alailelai,SENDUI,303,6,51
ARUSHA,Ngorongoro,Nainokanoka,BULATI,503,10,50
ARUSHA,Ngorongoro,Nainokanoka,IRKEEPUS,454,12,38
ARUSHA,Ngorongoro,Nainokanoka,NAINOKANOKA,535,14,38
ARUSHA,Ngorongoro,Naiyobi,KAPENJIRO,411,7,59
ARUSHA,Ngorongoro,Naiyobi,NAIYOBI,563,6,94
ARUSHA,Ngorongoro,Enduleni,ENDULEN,803,20,40
ARUSHA,Ngorongoro,Enduleni,ESERE,436,10,44
ARUSHA,Ngorongoro,Enduleni,NDIAN,336,11,31
ARUSHA,Ngorongoro,Enduleni,OLPIRO,184,7,26
ARUSHA,Ngorongoro,Kakesio,KAKESIO,366,9,41
ARUSHA,Ngorongoro,Kakesio,OSINONI,542,7,77
ARUSHA,Ngorongoro,Digodigo,DIGODIGO,597,14,43
ARUSHA,Ngorongoro,Digodigo,KISANGIRO,455,9,51
ARUSHA,Ngorongoro,Digodigo,RERA,398,9,44
ARUSHA,Ngorongoro,Digodigo,TINAGA,234,7,33
ARUSHA,Ngorongoro,Oldonyosambu,JEMA,502,8,63
ARUSHA,Ngorongoro,Oldonyosambu,OLDONYOSAMBU,361,6,60
ARUSHA,Ngorongoro,Sale,MAGERI,263,6,44
ARUSHA,Ngorongoro,Sale,MDITO,267,7,38
ARUSHA,Ngorongoro,Sale,MGONGO,325,7,46
ARUSHA,Ngorongoro,Sale,SALE,574,8,72
ARUSHA,Ngorongoro,Sale,SAMUNGE,377,12,31
ARUSHA,Ngorongoro,Sale,YASIMDITO,281,7,40
ARUSHA,Ngorongoro,Pinyinyi,ENGARASERO,494,7,71
ARUSHA,Ngorongoro,Pinyinyi,MASUSU,212,7,30
ARUSHA,Ngorongoro,Pinyinyi,MONICK,457,8,57
ARUSHA,Ngorongoro,Pinyinyi,PINYINYI,435,7,62
ARUSHA,Ngorongoro,Malambo,MALAMBO,864,16,54
ARUSHA,Ngorongoro,Malambo,PIYAYA,754,12,63
ARUSHA,Ngorongoro,Malambo,TUMAINI,330,4,83
ARUSHA,Ngorongoro,Orgosorok,LOLIONDO,325,17,19
ARUSHA,Ngorongoro,Orgosorok,SAKALA,233,12,19
DAR ES SALAAM,Kinondoni MC,Tandale,HEKIMA,1879,42,45
DAR ES SALAAM,Kinondoni MC,Tandale,MUHALITAN,461,22,21
DAR ES SALAAM,Kinondoni MC,Tandale,TANDALE,1601,32,50
DAR ES SALAAM,Kinondoni MC,Tandale,TANDALE MAGH.,1004,24,42
DAR ES SALAAM,Kinondoni MC,Mikocheni,MIKOCHENI,1004,39,26
DAR ES SALAAM,Kinondoni MC,Mikocheni,USHINDI,257,15,17
DAR ES SALAAM,Kinondoni MC,Hananasif,HANANASIF,676,27,25
DAR ES SALAAM,Kinondoni MC,Hananasif,MKUNGUNI,1031,30,34
DAR ES SALAAM,Kinondoni MC,Msasani,BONGOYO,306,12,26
DAR ES SALAAM,Kinondoni MC,Msasani,MBUYUNI,783,30,26
DAR ES SALAAM,Kinondoni MC,Msasani,MSASANI A,621,33,19
DAR ES SALAAM,Kinondoni MC,Msasani,MSASANI B,426,23,19
DAR ES SALAAM,Kinondoni MC,Msasani,OYSTERBAY,545,26,21
DAR ES SALAAM,Kinondoni MC,Mwananyamala,KINONDONI,1073,31,35
DAR ES SALAAM,Kinondoni MC,Mwananyamala,MSISIRI,876,26,34
DAR ES SALAAM,Kinondoni MC,Mwananyamala,MSISIRI 'B',1018,21,48
DAR ES SALAAM,Kinondoni MC,Mwananyamala,MWONGOZO,1314,27,49
DAR ES SALAAM,Kinondoni MC,Makumbusho,MWANANYAMALA KISIWANI,1435,32,45
DAR ES SALAAM,Kinondoni MC,Makumbusho,MAKUMBUSHO,1077,32,34
DAR ES SALAAM,Kinondoni MC,Makumbusho,MCHANGANI,2261,43,53
DAR ES SALAAM,Kinondoni MC,Makumbusho,MINAZINI,587,20,29
DAR ES SALAAM,Kinondoni MC,Makumbusho,M'NYAMALA 'B',548,25,22
DAR ES SALAAM,Kinondoni MC,Makumbusho,VICTORIA,653,26,25
DAR ES SALAAM,Kinondoni MC,Kijitonyama,KIJITONYAMA KISIWANI,974,26,37
DAR ES SALAAM,Kinondoni MC,Kijitonyama,KIJITONYAMA,268,25,11
DAR ES SALAAM,Kinondoni MC,Kijitonyama,MAPAMBANO,383,21,18
DAR ES SALAAM,Kinondoni MC,Kijitonyama,MWANGAZA,507,15,34
DAR ES SALAAM,Kinondoni MC,Kijitonyama,MWENGE,219,24,9
DAR ES SALAAM,Kinondoni MC,Kijitonyama,SHEKILANGO,325,19,17
DAR ES SALAAM,Kinondoni MC,Kijitonyama,SINZA MAALUM,90,14,6
DAR ES SALAAM,Kinondoni MC,Kinondoni,KUMBUKUMBU,1234,35,35
DAR ES SALAAM,Kinondoni MC,Magomeni,ALI HASSAN MWINYI,903,28,32
DAR ES SALAAM,Kinondoni MC,Magomeni,MAGOMENI,582,18,32
DAR ES SALAAM,Kinondoni MC,Ubungo,MLIMANI,853,34,25
DAR ES SALAAM,Kinondoni MC,Ubungo,MSEWE,878,55,16
DAR ES SALAAM,Kinondoni MC,Ubungo,UBUNGO NH,514,36,14
DAR ES SALAAM,Kinondoni MC,Ubungo,UBUNGO PLAZA,324,17,19
DAR ES SALAAM,Kinondoni MC,Ubungo,URAFIKI,247,20,12
DAR ES SALAAM,Kinondoni MC,Kimara,GOLANI,1670,48,35
DAR ES SALAAM,Kinondoni MC,Kimara,KILUNGULE,1594,40,40
DAR ES SALAAM,Kinondoni MC,Kimara,KIMARA BARUTI,1415,67,21
DAR ES SALAAM,Kinondoni MC,Kimara,MILENIA YA TATU,1936,40,48
DAR ES SALAAM,Kinondoni MC,Saranga,JITIHADA,916,33,28
DAR ES SALAAM,Kinondoni MC,Saranga,KIMARA 'B',1685,40,42
DAR ES SALAAM,Kinondoni MC,Saranga,KING'ONGO,1997,57,35
DAR ES SALAAM,Kinondoni MC,Saranga,MAVURUNZA,1450,63,23
DAR ES SALAAM,Kinondoni MC,Saranga,SARANGA,2059,43,48
DAR ES SALAAM,Kinondoni MC,Makuburi,KIBANGU,683,37,18
DAR ES SALAAM,Kinondoni MC,Makuburi,MABIBO,909,33,28
DAR ES SALAAM,Kinondoni MC,Makuburi,MAKOKA,1936,10,194
DAR ES SALAAM,Kinondoni MC,Makuburi,MAKUBURI,899,40,22
DAR ES SALAAM,Kinondoni MC,Makuburi,MAKUBURI JESHINI,500,23,22
DAR ES SALAAM,Kinondoni MC,Makuburi,UBUNGO KISIWANI,1300,50,26
DAR ES SALAAM,Kinondoni MC,Mzimuni,MIKUMI,790,33,24
DAR ES SALAAM,Kinondoni MC,Mzimuni,MZIMUNI,341,25,14
DAR ES SALAAM,Kinondoni MC,Mabibo,AMANI,1619,52,31
DAR ES SALAAM,Kinondoni MC,Mabibo,JESHINI,1044,30,35
DAR ES SALAAM,Kinondoni MC,Mabibo,KAWAWA,2880,64,45
DAR ES SALAAM,Kinondoni MC,Mabibo,MPAKANI,1884,41,46
DAR ES SALAAM,Kinondoni MC,Mabibo,UMOJA,1036,27,38
DAR ES SALAAM,Kinondoni MC,Kigogo,G/RUTIHINDA,1219,35,35
DAR ES SALAAM,Kinondoni MC,Kigogo,KIGOGO,1477,39,38
DAR ES SALAAM,Kinondoni MC,Kigogo,MAPINDUZI,892,33,27
DAR ES SALAAM,Kinondoni MC,Kigogo,MKWAWA,1626,50,33
DAR ES SALAAM,Kinondoni MC,Makurumla,DR. OMARI,1094,30,36
DAR ES SALAAM,Kinondoni MC,Makurumla,KARUME,677,37,18
DAR ES SALAAM,Kinondoni MC,Makurumla,MIANZINI,1559,129,12
DAR ES SALAAM,Kinondoni MC,Mburahati,BARAFU,930,23,40
DAR ES SALAAM,Kinondoni MC,Mburahati,BRYCESON,1186,31,38
DAR ES SALAAM,Kinondoni MC,Mburahati,MBURAHATI,1410,32,44
DAR ES SALAAM,Kinondoni MC,Mburahati,MUUNGANO,609,18,34
DAR ES SALAAM,Kinondoni MC,Sinza,MASHUJAA,379,22,17
DAR ES SALAAM,Kinondoni MC,Sinza,MUGABE,594,74,8
DAR ES SALAAM,Kinondoni MC,Sinza,REGINALD MENGI,266,18,15
DAR ES SALAAM,Kinondoni MC,Sinza,SINZA,280,15,19
DAR ES SALAAM,Kinondoni MC,Manzese,KILIMANI,904,31,29
DAR ES SALAAM,Kinondoni MC,Manzese,MANZESE,1587,50,32
DAR ES SALAAM,Kinondoni MC,Manzese,UKOMBOZI,1479,38,39
DAR ES SALAAM,Kinondoni MC,Manzese,UZURI,983,29,34
DAR ES SALAAM,Kinondoni MC,Ndugumbi,MWL. NYERERE,965,40,24
DAR ES SALAAM,Kinondoni MC,Ndugumbi,NDUGUMBI,839,34,25
DAR ES SALAAM,Kinondoni MC,Ndugumbi,TURIANI,825,24,34
DAR ES SALAAM,Kinondoni MC,Kawe,KAWE A,1511,36,42
DAR ES SALAAM,Kinondoni MC,Kawe,KAWE B,697,26,27
DAR ES SALAAM,Kinondoni MC,Kawe,LUGALO,909,42,22
DAR ES SALAAM,Kinondoni MC,Kawe,MBEZI BEACH,519,22,24
DAR ES SALAAM,Kinondoni MC,Kawe,MIRAMBO,1066,37,29
DAR ES SALAAM,Kinondoni MC,Kawe,TUMAINI,817,27,30
DAR ES SALAAM,Kinondoni MC,Kawe,UKWAMANI,585,24,24
DAR ES SALAAM,Kinondoni MC,Makongo,CHANGANYIKENI,408,22,19
DAR ES SALAAM,Kinondoni MC,Makongo,LONDA,346,15,23
DAR ES SALAAM,Kinondoni MC,Makongo,MAKONGO,1191,34,35
DAR ES SALAAM,Kinondoni MC,Mbezi Juu,MBEZI JUU,1312,26,50
DAR ES SALAAM,Kinondoni MC,Mbezi Juu,MBEZI NDUMBWI,1345,34,40
DAR ES SALAAM,Kinondoni MC,Kunduchi,JANGWANI BEACH,581,20,29
DAR ES SALAAM,Kinondoni MC,Kunduchi,KUNDUCHI,2027,50,41
DAR ES SALAAM,Kinondoni MC,Kunduchi,MTAKUJA,1347,33,41
DAR ES SALAAM,Kinondoni MC,Kunduchi,MTONGANI,1516,35,43
DAR ES SALAAM,Kinondoni MC,Kunduchi,PIUS MSEKWA,1653,47,35
DAR ES SALAAM,Kinondoni MC,Kunduchi,PWANI,741,32,23
DAR ES SALAAM,Kinondoni MC,Kunduchi,UNUNIO,936,28,33
DAR ES SALAAM,Kinondoni MC,Wazo,BENACO,1865,33,57
DAR ES SALAAM,Kinondoni MC,Wazo,KISAUKE,1255,31,40
DAR ES SALAAM,Kinondoni MC,Wazo,NAKASANGWE,1296,20,65
DAR ES SALAAM,Kinondoni MC,Wazo,SALASALA,2394,44,54
DAR ES SALAAM,Kinondoni MC,Wazo,WAZO HILL,2539,52,49
DAR ES SALAAM,Kinondoni MC,Bunju,BOKO,2047,48,43
DAR ES SALAAM,Kinondoni MC,Bunju,BOKO NHC,270,15,18
DAR ES SALAAM,Kinondoni MC,Bunju,BUNJU 'A',2974,61,49
DAR ES SALAAM,Kinondoni MC,Bunju,MTAMBANI,1899,45,42
DAR ES SALAAM,Kinondoni MC,Mabwepande,BUNJU B,1919,47,41
DAR ES SALAAM,Kinondoni MC,Mabwepande,MABWEPANDE,675,16,42
DAR ES SALAAM,Kinondoni MC,Mabwepande,MBOPO,716,11,65
DAR ES SALAAM,Kinondoni MC,Mabwepande,MJI MPYA,1079,22,49
DAR ES SALAAM,Kinondoni MC,Mbweni,KIUMBAGENI,602,15,40
DAR ES SALAAM,Kinondoni MC,Mbweni,MBWENI,839,19,44
DAR ES SALAAM,Kinondoni MC,Mbezi,IDRIS A. WAKIL,1049,26,40
DAR ES SALAAM,Kinondoni MC,Mbezi,KIBESA,221,14,16
DAR ES SALAAM,Kinondoni MC,Mbezi,MAKABE,1953,56,35
DAR ES SALAAM,Kinondoni MC,Mbezi,MAKAMBA,955,31,31
DAR ES SALAAM,Kinondoni MC,Mbezi,MBEZI,2307,71,32
DAR ES SALAAM,Kinondoni MC,Mbezi,MBEZI LUIS,847,28,30
DAR ES SALAAM,Kinondoni MC,Mbezi,MSHIKAMANO,1411,54,26
DAR ES SALAAM,Kinondoni MC,Mbezi,MSUMI,1091,26,42
DAR ES SALAAM,Kinondoni MC,Mbezi,UPENDO,2079,62,34
DAR ES SALAAM,Kinondoni MC,Msigani,MALAMBA MAWILI,3588,84,43
DAR ES SALAAM,Kinondoni MC,Msigani,MSIGANI,1633,42,39
DAR ES SALAAM,Kinondoni MC,Msigani,TEMBONI,2227,55,40
DAR ES SALAAM,Kinondoni MC,Kwembe,KING'AZI,792,14,57
DAR ES SALAAM,Kinondoni MC,Kwembe,KISOPWA,156,8,20
DAR ES SALAAM,Kinondoni MC,Kwembe,KWEMBE,1083,25,43
DAR ES SALAAM,Kinondoni MC,Kwembe,MSAKUZI,677,18,38
DAR ES SALAAM,Kinondoni MC,Kibamba,HONDOGO,450,25,18
DAR ES SALAAM,Kinondoni MC,Kibamba,KIBAMBA,2190,68,32
DAR ES SALAAM,Kinondoni MC,Kibamba,KIBWEGERE,984,38,26
DAR ES SALAAM,Kinondoni MC,Kibamba,KILUVYA,1330,51,26
DAR ES SALAAM,Kinondoni MC,Goba,GOBA,1506,34,44
DAR ES SALAAM,Kinondoni MC,Goba,KULANGWA,868,17,51
DAR ES SALAAM,Kinondoni MC,Goba,KUNGURU,1441,32,45
DAR ES SALAAM,Kinondoni MC,Goba,TEGETA 'A',1654,34,49
DAR ES SALAAM,Temeke MC,Azimio,AZIMIO,1087,28,39
DAR ES SALAAM,Temeke MC,Azimio,MJIMPYA,1713,41,42
DAR ES SALAAM,Temeke MC,Azimio,MORINGE,2036,51,40
DAR ES SALAAM,Temeke MC,Azimio,MWANGAZA,1246,37,34
DAR ES SALAAM,Temeke MC,Azimio,SOKOINE,835,25,33
DAR ES SALAAM,Temeke MC,Azimio,TWIGA,837,40,21
DAR ES SALAAM,Temeke MC,Chang'ombe,UNUBINI,859,26,33
DAR ES SALAAM,Temeke MC,Keko,KEKO MAGURUMBASI,940,34,28
DAR ES SALAAM,Temeke MC,Keko,KEKO MWANGA,980,35,28
DAR ES SALAAM,Temeke MC,Kurasini,KIUNGANI,580,17,34
DAR ES SALAAM,Temeke MC,Kurasini,KURASINI,254,17,15
DAR ES SALAAM,Temeke MC,Kurasini,MINAZINI,524,19,28
DAR ES SALAAM,Temeke MC,Kurasini,MIVINJENI,430,23,19
DAR ES SALAAM,Temeke MC,Miburani,BARRACKS,669,23,29
DAR ES SALAAM,Temeke MC,Miburani,CHANG'OMBE,632,34,19
DAR ES SALAAM,Temeke MC,Miburani,JESHI LA WOKOVU,198,18,11
DAR ES SALAAM,Temeke MC,Miburani,KIBASILA,487,23,21
DAR ES SALAAM,Temeke MC,Miburani,LIKWATI,465,14,33
DAR ES SALAAM,Temeke MC,Miburani,MGULANI,1447,45,32
DAR ES SALAAM,Temeke MC,Miburani,TAIFA,1213,34,36
DAR ES SALAAM,Temeke MC,Miburani,WAILES,723,32,23
DAR ES SALAAM,Temeke MC,Mtoni,BOKORANI,1602,47,34
DAR ES SALAAM,Temeke MC,Mtoni,MTONI SABASABA,1467,47,31
DAR ES SALAAM,Temeke MC,Mtoni,MTONI,2250,72,31
DAR ES SALAAM,Temeke MC,Sandali,SANDALI,2685,64,42
DAR ES SALAAM,Temeke MC,Sandali,VETERNARY,2103,50,42
DAR ES SALAAM,Temeke MC,Temeke,BAHATI,389,20,19
DAR ES SALAAM,Temeke MC,Temeke,LIONESS MIBURANI,665,25,27
DAR ES SALAAM,Temeke MC,Temeke,MADENGE,672,19,35
DAR ES SALAAM,Temeke MC,Temeke,MUUNGANO,495,25,20
DAR ES SALAAM,Temeke MC,Temeke,NDALALA,315,22,14
DAR ES SALAAM,Temeke MC,Temeke,RUVUMA,556,30,19
DAR ES SALAAM,Temeke MC,Temeke,SERENGETI,376,21,18
DAR ES SALAAM,Temeke MC,Temeke,TEMEKE,416,25,17
DAR ES SALAAM,Temeke MC,Temeke,UMOJA,450,23,20
DAR ES SALAAM,Temeke MC,Tandika,A.H. MWINYI,1821,34,54
DAR ES SALAAM,Temeke MC,Tandika,KILIMAHEWA,898,22,41
DAR ES SALAAM,Temeke MC,Tandika,MABATINI,1421,41,35
DAR ES SALAAM,Temeke MC,Tandika,TANDIKA,1575,39,40
DAR ES SALAAM,Temeke MC,Tandika,YUSUPH R. MAKAMBA,1582,38,42
DAR ES SALAAM,Temeke MC,Makangarawe,JITIHADA,2016,47,43
DAR ES SALAAM,Temeke MC,Makangarawe,YOMBO DOVYA,2199,56,39
DAR ES SALAAM,Temeke MC,Yombo vituka,UWANJA WA NDEGE,2097,58,36
DAR ES SALAAM,Temeke MC,Yombo vituka,UKOMBOZI,2327,62,38
DAR ES SALAAM,Temeke MC,Yombo vituka,YOMBO VITUKA,3242,81,40
DAR ES SALAAM,Temeke MC,Buza,AMANI,3404,65,52
DAR ES SALAAM,Temeke MC,Buza,BUZA,3063,67,46
DAR ES SALAAM,Temeke MC,Buza,KARUME,688,13,53
DAR ES SALAAM,Temeke MC,Kilakala,KIGUNGA,1469,46,32
DAR ES SALAAM,Temeke MC,Kilakala,KILAKALA,2050,51,40
DAR ES SALAAM,Temeke MC,Chamazi,CHAMAZI,3476,49,71
DAR ES SALAAM,Temeke MC,Chamazi,MBANDE,5668,79,72
DAR ES SALAAM,Temeke MC,Chamazi,SAKU,3376,34,99
DAR ES SALAAM,Temeke MC,Chamazi,RUFU,370,6,62
DAR ES SALAAM,Temeke MC,Chamazi,MSUFINI,3306,46,72
DAR ES SALAAM,Temeke MC,Charambe,KILAMBA,3073,54,57
DAR ES SALAAM,Temeke MC,Kilungule,CHARAMBE,2750,46,60
DAR ES SALAAM,Temeke MC,Kilungule,CHEMCHEM,2247,37,61
DAR ES SALAAM,Temeke MC,Kilungule,NZASA,4420,72,61
DAR ES SALAAM,Temeke MC,Mbagala,KIZINGA,2370,57,42
DAR ES SALAAM,Temeke MC,Mbagala,MBAGALA,3278,78,42
DAR ES SALAAM,Temeke MC,Mbagala,MBAGALA ANNEX,1823,38,48
DAR ES SALAAM,Temeke MC,Mbagala Kuu,KIBONDEMAJI,2492,69,36
DAR ES SALAAM,Temeke MC,Mbagala Kuu,KIZUIANI,2272,52,44
DAR ES SALAAM,Temeke MC,Mbagala Kuu,MAENDELEO,3058,64,48
DAR ES SALAAM,Temeke MC,Mbagala Kuu,MBAGALA KUU,3792,84,45
DAR ES SALAAM,Temeke MC,Mianzini,MAJIMATITU,5393,87,62
DAR ES SALAAM,Temeke MC,Mianzini,MACHINJIONI,1378,17,81
DAR ES SALAAM,Temeke MC,Mianzini,MIANZINI,1053,22,48
DAR ES SALAAM,Temeke MC,Kibondemaji,MCHIKICHINI,2617,61,43
DAR ES SALAAM,Temeke MC,Kibondemaji,RANGITATU,2172,55,39
DAR ES SALAAM,Temeke MC,Kijichi,BWAWANI,1895,58,33
DAR ES SALAAM,Temeke MC,Kijichi,MTONI KIJICHI,2030,58,35
DAR ES SALAAM,Temeke MC,Kijichi,MGENINANI,373,11,34
DAR ES SALAAM,Temeke MC,Kiburugwa,JUHUDI,2591,45,58
DAR ES SALAAM,Temeke MC,Kiburugwa,KIBURUGWA,3801,63,60
DAR ES SALAAM,Temeke MC,Kiburugwa,KINGUGI,4101,63,65
DAR ES SALAAM,Temeke MC,Kibada,KIBADA,889,21,42
DAR ES SALAAM,Temeke MC,Kibada,MIZIMBINI,716,21,34
DAR ES SALAAM,Temeke MC,Kigamboni,KIGAMBONI,1015,33,31
DAR ES SALAAM,Temeke MC,Kigamboni,KIVUKONI,1009,26,39
DAR ES SALAAM,Temeke MC,Kigamboni,RAHALEO,955,30,32
DAR ES SALAAM,Temeke MC,Kigamboni,UFUKONI,1700,42,40
DAR ES SALAAM,Temeke MC,Kimbiji,BOHARI,358,9,40
DAR ES SALAAM,Temeke MC,Kimbiji,KIJAKA,116,7,17
DAR ES SALAAM,Temeke MC,Kimbiji,KIMBIJI,719,17,42
DAR ES SALAAM,Temeke MC,Kisarawe II,CHEKENI MWASONGA,823,17,48
DAR ES SALAAM,Temeke MC,Kisarawe II,KISARAWE II,545,15,36
DAR ES SALAAM,Temeke MC,Kisarawe II,MKAMBA,285,12,24
DAR ES SALAAM,Temeke MC,Kisarawe II,VUMILIA UKOONI,329,12,27
DAR ES SALAAM,Temeke MC,Mjimwema,KIBUGUMO,1122,21,53
DAR ES SALAAM,Temeke MC,Mjimwema,MJIMWEMA,1745,36,48
DAR ES SALAAM,Temeke MC,Mjimwema,MAWENI,1250,23,54
DAR ES SALAAM,Temeke MC,Mjimwema,UNGINDONI,685,23,30
DAR ES SALAAM,Temeke MC,Somangila,GEZAULOLE,818,16,51
DAR ES SALAAM,Temeke MC,Somangila,GOMVU,537,18,30
DAR ES SALAAM,Temeke MC,Somangila,MBUTU,749,19,39
DAR ES SALAAM,Temeke MC,Somangila,MWONGOZO,1106,20,55
DAR ES SALAAM,Temeke MC,Toangoma,KONGOWE,2407,51,47
DAR ES SALAAM,Temeke MC,Toangoma,MIKWAMBE,1442,29,50
DAR ES SALAAM,Temeke MC,Toangoma,MZINGA,2360,53,45
DAR ES SALAAM,Temeke MC,Toangoma,TOANGOMA,2150,49,44
DAR ES SALAAM,Temeke MC,Toangoma,UPENDO,2114,48,44
DAR ES SALAAM,Temeke MC,Vijibweni,KISIWANI,1332,25,53
DAR ES SALAAM,Temeke MC,Vijibweni,VIJIBWENI,2923,43,68
DAR ES SALAAM,Temeke MC,Pemba Mnazi,BUYUNI I,389,9,43
DAR ES SALAAM,Temeke MC,Pemba Mnazi,KICHANGANI,170,9,19
DAR ES SALAAM,Temeke MC,Pemba Mnazi,MKUNDI,74,5,15
DAR ES SALAAM,Temeke MC,Pemba Mnazi,MUHIMBILI II,162,4,41
DAR ES SALAAM,Temeke MC,Pemba Mnazi,PEMBA MNAZI,120,11,11
DAR ES SALAAM,Temeke MC,Pemba Mnazi,TUNDWI SONGANI,682,11,62
DAR ES SALAAM,Temeke MC,Pemba Mnazi,YALE YALE PUNA,423,12,35
DAR ES SALAAM,Temeke MC,Tungi,TUNGI,1347,35,38
DAR ES SALAAM,Ilala MC,Kivukoni,BUNGE,2091,53,39
DAR ES SALAAM,Ilala MC,Upanga Mashariki,DIAMOND,2256,49,46
DAR ES SALAAM,Ilala MC,Upanga Mashariki,MAKTABA,818,23,36
DAR ES SALAAM,Ilala MC,Upanga Mashariki,OLYMPIO,2555,52,49
DAR ES SALAAM,Ilala MC,Upanga Mashariki,UPANGA,901,26,35
DAR ES SALAAM,Ilala MC,Upanga Mashariki,ZANAKI,944,29,33
DAR ES SALAAM,Ilala MC,Upanga Magharibi,MUHIMBILI,675,31,22
DAR ES SALAAM,Ilala MC,Upanga Magharibi,UMOJA WA MATAIFA,696,31,22
DAR ES SALAAM,Ilala MC,Jangwani,MNAZIMMOJA,529,24,22
DAR ES SALAAM,Ilala MC,Kariakoo,LUMUMBA,272,23,12
DAR ES SALAAM,Ilala MC,Kisutu,KISUTU,587,27,22
DAR ES SALAAM,Ilala MC,Kisutu,MTENDENI,457,22,21
DAR ES SALAAM,Ilala MC,Gerezani,GEREZANI,390,27,14
DAR ES SALAAM,Ilala MC,Gerezani,UHURU MCHANGANYIKO,617,55,11
DAR ES SALAAM,Ilala MC,Gerezani,UHURU WASICHANA,566,23,25
DAR ES SALAAM,Ilala MC,Mchikichini,MCHIKICHINI,589,28,21
DAR ES SALAAM,Ilala MC,Ilala,AMANA,134,18,7
DAR ES SALAAM,Ilala MC,Ilala,BOMA,667,33,20
DAR ES SALAAM,Ilala MC,Ilala,ILALA,838,30,28
DAR ES SALAAM,Ilala MC,Ilala,KASULU,499,22,23
DAR ES SALAAM,Ilala MC,Ilala,MSIMBAZI MSETO,724,32,23
DAR ES SALAAM,Ilala MC,Ilala,MIVINJENI,338,32,11
DAR ES SALAAM,Ilala MC,Ilala,MKOANI,711,27,26
DAR ES SALAAM,Ilala MC,Ilala,MSIMBAZI,865,31,28
DAR ES SALAAM,Ilala MC,Buguruni,BUGURUNI KISIWANI,1079,44,25
DAR ES SALAAM,Ilala MC,Buguruni,BUGURUNI MOTO,756,37,20
